,tenure,MonthlyCharge,DummyTechie,DummyGender,DummyTechSupport
851,26.01552533,230.105118,0,0,0
6839,67.675,92.48802,0,0,1
1425,4.544027018,147.442069,0,1,0
1199,3.811416865,129.948316,0,0,1
5789,61.62652,179.9794,0,0,0
7686,69.13737,242.6326,0,0,0
2828,3.157767,172.4555,0,1,0
7742,63.91757,192.4705,0,1,0
2644,1.200106,164.9889,1,0,1
7997,68.67656,212.6228,0,1,0
7917,68.82747,182.4538,0,1,1
8555,65.11394,162.4676,0,1,0
5882,46.55404,220.1185,1,1,1
3142,12.03278,169.9741,0,0,0
6302,63.00356,129.9778,0,1,1
5909,58.09792,132.466,0,1,1
3643,11.6573,162.4713,0,1,1
7826,70.67499,142.4526,0,0,0
6800,39.4081,255.1336,0,1,0
7403,57.08875,172.4579,0,0,0
8982,51.88253,152.4907,0,0,1
8478,60.42738,162.4818,0,1,0
6524,59.12578,162.497,0,0,0
4236,14.61254,127.475,1,1,1
2298,9.487121,265.147,0,1,1
6987,55.6096,159.965,0,1,0
2490,4.85088,200.1652,0,0,1
8180,63.60495,204.9634,0,0,0
4303,2.865504,187.6094,0,0,0
3380,6.029814,164.967,0,0,1
8181,71.023,162.4653,0,0,0
3642,2.149118,120.0035,0,1,0
7124,63.20353,139.9512,0,0,1
5688,37.5005,149.9928,1,0,1
9319,51.426,220.1185,1,0,1
3325,10.13511,172.4579,0,0,0
4474,2.589118,197.484,1,1,0
3453,3.924177,127.4586,0,1,0
4679,9.914638,160.0122,0,1,1
8001,51.67996,162.497,0,0,0
4257,1.31809,104.9629,0,0,0
8702,48.14443,139.9512,0,0,1
9035,65.90788,184.9963,1,1,1
4286,8.052952,182.4538,0,1,1
3267,9.416447,149.9915,0,0,0
5399,57.56766,125.0073,0,1,0
7481,67.26256,187.4811,0,1,0
3719,7.116216,112.4551,0,0,0
6981,57.69823,192.4404,0,1,0
7506,64.39242,245.147,0,1,1
5591,61.02521,187.4974,1,1,1
1160,4.00803296,125.007314,0,1,0
1120,10.92511005,142.499263,0,1,0
2271,2.977062,139.965,0,0,0
1280,20.83084927,207.609354,0,1,0
9569,46.90599,149.9378,0,0,0
8357,48.49789,217.4725,1,1,1
6251,64.49909,149.9778,0,1,1
84,2.257358355,195.006206,0,0,1
6794,54.0886,262.6106,0,1,0
6058,65.18605,164.9715,1,1,1
657,7.29973843,172.47417,1,1,1
4970,2.348386,175.0062,0,0,1
566,2.685677496,184.978458,0,0,0
1369,21.63512984,179.947583,0,1,0
9150,59.40499,154.9755,0,0,0
6658,62.30892,149.9483,0,1,1
8814,47.67256,222.65,0,1,0
3475,19.6617,214.9663,0,1,0
6376,63.43732,195.0062,0,1,1
5865,67.20585,152.4441,1,0,1
2575,1.311693,152.466,0,0,1
6588,64.01062,172.4871,0,0,0
2972,10.29318,137.5165,0,1,1
955,9.759495559,190.12704,0,1,0
6379,66.31632,225.1457,1,1,0
9742,61.73668,155.0084,0,0,1
4839,9.386672,220.1323,0,1,0
7514,60.37731,179.9656,1,0,1
8958,56.18852,255.1555,0,0,0
7534,55.97115,160.0122,0,0,1
619,9.14991493,147.442069,0,0,0
5367,53.45259,172.4705,0,0,0
8823,61.48122,242.6573,0,1,0
7712,59.71984,149.9707,0,1,1
4866,1.74299,104.9629,0,1,0
8264,63.01044,217.4725,0,1,1
9882,57.2401,137.4684,1,0,0
6639,57.0263,255.1372,0,0,1
3951,8.770703,187.6422,0,1,1
5173,59.29981,240.1149,0,1,0
3623,3.857792,152.4624,0,0,0
3482,15.71625,187.4811,0,1,0
4732,10.15649,242.6106,1,1,0
610,12.3848312,169.967067,0,1,0
4239,8.361438,137.4978,0,1,0
9906,66.88131,182.4433,0,1,0
8108,62.58001,182.4538,0,0,1
1854,19.79804917,204.949594,0,0,1
6535,56.7448,232.6378,0,0,0
9814,56.68677,162.4818,0,0,0
2548,9.470798,242.6326,0,1,0
7716,66.20027,140.0049,1,0,1
4201,7.874401,164.9785,1,1,0
238,12.84490034,179.965581,1,0,1
6272,54.67507,162.4689,0,0,1
606,7.737353244,142.471255,0,0,1
7650,48.09099,127.482,0,0,1
6270,59.55192,129.9915,0,1,0
453,9.16272705,192.440432,0,0,0
7785,63.86048,192.4567,0,0,1
8693,68.18047,182.4676,0,1,0
2994,2.847117,159.9794,0,1,0
3371,11.32725,139.9792,0,1,0
5268,50.49072,155.0084,0,0,1
6297,55.76858,187.6422,0,0,1
3568,8.631838,184.961,0,1,0
7398,46.50319,147.4713,0,0,0
5426,61.96091,210.127,0,1,0
7696,44.60467,270.1604,0,0,1
3950,7.022294,187.4673,0,0,1
8350,44.57297,92.48802,0,1,1
8145,54.55457,162.4713,0,0,1
5197,54.83336,252.624,0,1,1
2336,18.65137,217.484,0,0,0
9093,67.34697,112.4551,0,0,0
1795,21.77701838,154.961766,0,1,1
793,4.208227552,222.628057,0,0,0
4923,5.337342,202.6829,0,0,1
8858,68.69992,104.9643,0,1,1
5639,59.85396,182.4833,0,1,1
6840,45.89028,174.9618,0,0,1
9067,60.3736,212.6415,1,1,1
6961,66.47977,242.6573,1,1,0
8507,68.87713,277.6513,1,0,0
3697,10.35779,127.4421,1,1,0
1012,7.852675802,127.458638,0,0,0
3261,1.916489,174.9618,0,0,1
6160,60.78156,222.6281,0,0,0
6183,70.67111,210.1518,1,0,0
6303,46.8684,127.4421,0,1,0
9645,68.95898,167.4564,0,0,0
5059,62.43987,194.9744,1,0,1
3818,26.91021,210.1563,0,0,0
1123,1.456262249,184.961033,0,0,0
1275,6.818705821,217.483972,1,0,0
4411,4.055418,149.9928,0,0,1
2172,3.523461,197.484,0,0,0
1856,13.40891729,144.960655,1,0,0
7181,48.25936,197.4725,0,0,1
9959,43.47717,162.4526,0,1,0
6761,58.51588,167.4564,0,0,0
8811,43.87969,207.4811,0,1,0
2983,10.94284,232.6415,0,1,1
9414,56.39145,137.4836,0,0,0
9540,60.64369,164.9853,0,0,0
3498,21.56869,147.4738,0,0,0
4489,2.147261,270.1604,0,1,1
4964,6.306379,162.4538,0,1,1
5656,57.40724,220.1149,0,0,0
4454,6.203352,175.0211,0,1,1
2139,3.362461,127.4887,0,0,0
2602,14.01692,207.4754,0,0,1
3665,4.278123,147.4601,0,0,1
2769,13.12228,119.9568,1,0,0
7450,63.71587,187.4974,0,1,1
5470,60.25968,137.4392,1,1,0
3113,20.51646,127.525,0,0,0
5312,52.61696,142.4713,0,1,1
6682,50.4403,255.1555,0,1,0
1064,8.938308825,184.978458,0,1,0
1408,4.556801333,165.018175,0,1,1
1726,6.856207666,142.452604,0,1,0
9308,67.53219,184.9634,0,1,0
3693,1.866832,149.9707,1,1,1
4649,7.965702,190.1737,0,0,0
6364,71.1184,207.6094,0,1,0
9505,53.37805,125.0073,0,0,0
5428,60.91354,220.1149,1,1,0
6140,64.37976,149.9447,0,0,0
7825,71.4622,172.5104,0,0,1
6343,62.87291,144.9607,0,0,0
347,13.62832619,212.641455,0,1,1
4283,1.52349,174.9882,0,0,0
6975,68.96214,194.9699,1,0,1
7756,62.43485,252.624,1,1,1
8537,59.56187,137.4684,0,0,0
3957,16.74968,159.9794,0,0,0
3760,3.811111,200.1652,0,1,1
3790,9.747138,245.132,0,0,1
9401,71.10143,222.6362,1,1,1
8472,69.86605,185.0077,1,1,0
5383,68.14471,175.1331,0,1,0
1042,15.1418246,127.458638,0,0,0
4352,6.106821,107.4958,0,0,0
6496,57.83255,114.9658,0,0,0
6390,67.89706,222.6143,0,1,1
4341,12.12501,139.9816,0,0,0
9940,50.14317,210.1051,0,0,0
6632,55.59681,149.9913,0,0,0
7915,58.06953,182.4608,0,0,0
2640,3.82548,222.6143,0,0,1
5237,50.09799,219.9902,0,1,1
7357,49.53164,184.9647,0,0,1
7726,67.50861,262.6106,1,1,0
336,6.485034974,124.960655,0,1,0
7877,62.23238,172.4579,0,0,0
8672,71.33938,220.1323,0,1,0
2642,15.81095,142.5007,0,1,1
8040,67.86978,154.9618,0,1,1
5728,58.74129,127.4958,0,0,0
7161,40.62433,169.9741,0,1,0
8097,47.16189,172.4624,0,1,0
6083,40.77723,142.5007,0,1,1
7273,61.39024,242.6573,0,0,0
2484,9.000396,140.0013,0,1,0
8000,66.29727,149.9778,0,1,1
9397,61.82169,162.447,0,0,1
3870,4.180338,124.9607,0,0,0
2695,8.377189,240.1149,0,0,0
3590,5.63355,152.509,0,1,0
3487,2.942683,127.4783,1,0,0
1727,13.72354614,149.962093,0,0,0
2641,10.00949,139.9816,0,1,0
544,7.073151031,245.146969,0,0,1
6220,55.17028,222.6362,0,0,1
4111,15.82734,137.5165,0,0,1
9918,55.56204,194.9768,1,1,1
2437,19.93923,242.6573,0,0,0
1362,20.96092159,142.452604,0,1,0
6663,55.50261,159.9476,1,1,0
706,13.57977305,277.63748,1,0,1
3349,15.45104,104.9643,0,0,1
1877,8.209710913,159.994242,0,0,0
6907,63.25532,159.965,0,0,0
2340,13.24052,159.9349,0,0,0
285,20.78013031,159.980465,0,0,1
7797,62.83739,117.4392,0,1,0
4927,3.179833,290.1604,0,0,1
1469,2.934758008,152.466002,0,1,1
8634,70.9092,139.9568,0,0,0
8488,61.35418,140.0049,0,1,1
7891,59.39367,174.9919,0,1,1
1805,8.210220142,152.47417,0,1,1
4169,10.91791,182.4676,0,1,0
9783,57.01956,179.9476,0,1,0
7829,64.22099,149.9845,0,1,0
4317,11.12611,147.4738,0,0,0
3663,9.321719,162.4833,0,1,1
4136,5.325642,95.01949,0,1,0
5114,58.16576,230.1051,1,1,0
425,7.218752772,230.105118,0,0,0
5705,70.22928,197.484,1,1,0
6572,58.29773,149.9845,0,1,0
9324,67.00686,124.9781,0,0,0
6755,65.14451,162.497,0,1,0
1193,2.5238884,194.988208,0,1,0
2242,1.366478,210.127,1,1,0
5161,70.99222,159.9476,0,0,0
856,7.455148937,184.993915,1,1,1
6326,71.36043,262.6106,1,1,0
5694,63.15946,149.9776,0,0,1
5423,61.50313,162.4713,1,0,1
3442,2.526565,114.9728,0,1,0
6769,42.34861,235.1372,0,1,1
6254,51.4203,159.983,0,1,1
8148,69.60418,134.9509,0,0,0
9595,54.41975,275.1336,0,0,0
4418,7.332162,139.9979,0,1,1
440,3.364993591,245.145743,0,1,0
5473,51.55857,139.9875,0,0,1
6593,71.60143,182.4676,0,0,0
5633,46.30619,137.4872,0,1,1
7561,52.59552,149.9447,0,0,0
7962,67.70405,187.6094,0,0,0
8509,64.2498,210.1051,0,0,0
7761,51.05765,139.9678,0,0,1
7123,65.15223,137.4978,0,0,0
9701,55.23911,162.4713,1,0,1
4764,3.770144,134.9509,0,1,0
2664,10.59491,184.9647,0,0,1
8305,69.22914,252.624,0,0,1
2488,18.8098,275.1336,0,0,0
372,22.33583015,162.452604,0,1,0
236,25.8634566,255.133571,0,1,0
5202,61.73977,179.9794,1,0,0
9561,55.88547,225.132,1,0,1
3277,2.049307,162.4982,0,1,1
8589,48.28595,184.9785,0,0,0
7975,67.5017,275.1336,1,0,0
1972,1.268992493,240.114868,1,1,0
282,3.778174405,242.632554,0,0,0
7596,71.67026,210.1051,0,0,0
8925,54.99066,139.9979,0,0,1
8486,46.03183,119.9568,0,0,0
6259,50.62647,192.4404,0,1,0
9766,48.2368,204.9797,0,1,1
3688,8.116071,172.4624,0,0,0
9001,69.91998,242.6326,0,0,0
3320,14.65682,120.0035,0,1,0
6430,61.30152,149.989,0,1,0
8033,54.06378,235.1884,0,0,1
2321,7.458099,172.4871,0,1,0
1617,5.136076177,255.119794,0,0,1
4872,8.686291,162.4689,1,0,1
8015,50.98888,212.6228,1,0,0
8946,59.12149,210.138,1,0,1
293,5.201330266,137.516476,0,1,1
89,4.151256695,134.950905,0,0,0
8164,70.87198,127.4738,0,1,0
918,10.34327947,162.471255,1,1,1
3492,13.163,174.9882,0,0,0
8503,55.02676,265.1283,0,1,0
6293,49.22663,277.6375,1,0,1
4448,6.736871,222.6281,0,0,0
5522,67.11808,117.4872,1,1,1
9598,61.52544,162.4713,0,1,1
6222,57.59524,200.1323,0,1,0
7782,49.19922,179.9794,0,1,0
659,6.735352382,92.455141,0,1,0
1427,4.672608309,129.959755,0,0,0
1268,13.28051861,214.952509,1,1,1
6738,71.8851,214.9663,0,0,0
629,3.838043219,149.984492,1,0,0
2061,13.63369,214.9663,0,0,0
2703,13.50244,192.4705,1,1,0
3462,21.45305,162.5299,0,0,1
2711,1.736879,104.9629,0,0,0
1247,17.63783701,172.487091,0,0,0
3418,5.360993,147.4564,0,1,0
4470,8.26392,152.4742,0,0,1
8975,56.71742,172.4441,1,1,1
7672,71.95713,222.6362,0,1,1
7580,68.78265,179.9476,0,1,0
3370,9.060745,104.9643,0,0,1
4550,10.5771,149.9447,0,0,0
5191,63.05897,255.1372,0,0,1
2868,9.841833,210.138,0,0,1
3414,3.699808,139.9349,1,1,0
8542,45.75297,277.6513,0,1,0
756,19.9441873,147.442069,0,0,0
1055,8.713385365,232.641455,0,0,1
2761,2.210399,217.4725,0,1,1
403,3.084376591,210.138,0,1,1
5175,60.46007,182.4833,0,0,1
5258,69.03829,114.9509,0,0,0
182,17.24924155,139.983006,0,1,1
3187,3.949032,172.4885,0,1,1
2610,2.367066,232.6378,0,1,0
9151,69.97252,129.9621,0,1,0
6746,67.32648,179.9656,1,0,1
5359,65.02121,172.4404,0,1,0
7504,61.56209,252.624,1,1,1
3657,10.55165,159.9794,0,0,0
6980,62.87863,275.1198,0,0,1
1557,10.12123118,162.482694,0,1,0
6997,68.74835,214.9525,0,1,1
4779,1.90586,127.4958,0,0,0
5578,59.2505,162.4653,1,1,0
1507,6.7464384,92.455141,1,0,0
9366,59.13489,225.1457,0,1,0
7805,47.11262,172.4404,0,0,0
3094,3.046588,204.9496,0,1,1
1485,14.38025496,182.45383,1,1,1
2617,2.073632,129.9621,0,0,0
1870,10.86852566,162.511928,1,1,0
109,9.473091121,194.976769,0,1,1
8406,36.98095,220.1323,0,0,0
2967,6.249599,182.4608,1,1,0
2517,8.619877,200.1323,0,0,0
6573,47.67299,102.4746,0,0,0
8942,53.25801,159.983,1,1,1
8536,69.64918,152.4441,0,1,1
8637,71.3757,169.9741,0,1,0
6348,46.08155,149.9913,0,0,0
9501,65.44538,204.9634,0,0,0
1698,11.57257501,152.510442,1,0,1
6826,68.4792,164.967,0,1,1
6091,45.62317,162.4676,0,0,0
6954,65.22868,117.4686,0,1,0
2931,8.840599,194.9744,1,1,1
2889,14.34935,187.656,0,1,0
9353,60.04586,149.9741,0,0,0
1390,7.195646567,134.980139,0,1,0
6744,52.0883,174.9882,0,0,0
8967,69.58993,152.466,0,0,1
2495,16.87028,210.1051,0,0,0
2656,6.652608,252.6378,0,0,0
9709,66.23938,164.9785,0,0,0
5795,50.09295,137.4836,0,1,0
1521,1.19808324,114.972827,0,1,0
4671,3.063806,104.9629,0,1,0
4809,5.387209,159.9349,0,1,0
5210,47.20955,232.6415,0,1,1
8014,40.80483,162.4653,0,1,0
525,1.906368477,139.951231,0,1,1
9024,68.49174,184.961,0,1,0
4089,3.033303,137.4698,0,1,1
9950,71.52099,192.4404,0,1,0
8560,64.02401,162.4608,1,0,0
6408,66.34756,182.49,0,0,0
9908,64.34378,149.9845,0,1,0
1418,4.594946825,132.466002,1,0,1
4578,4.439464,197.4876,0,0,1
702,12.84120976,240.114868,0,1,0
896,11.7391369,142.485486,0,0,1
3502,11.21716,159.9794,1,0,0
2612,14.86158,159.9512,0,1,1
7203,69.93726,137.4686,1,0,0
2376,5.59356,159.9942,0,1,0
3379,8.53275,92.45514,1,0,0
7738,51.11345,157.4698,0,0,1
4372,19.30476,215.1591,0,1,1
6437,64.25103,107.482,0,1,1
4518,4.457562,94.97283,0,1,0
2439,6.446079,169.9447,0,0,0
4960,10.90429,220.1615,0,0,0
1553,1.45460211,192.440432,1,0,0
9581,64.69309,159.965,0,1,0
7300,56.53814,179.9656,0,1,1
1652,4.509329959,192.440432,0,1,0
6790,69.14141,232.624,1,1,1
5733,71.00745,132.466,0,1,1
9603,51.23358,129.9621,0,0,0
4059,4.825693,190.1599,0,0,1
6020,68.19039,194.9581,0,1,0
9194,55.97317,287.6427,0,0,1
9124,59.61692,149.9928,0,0,1
5381,45.33017,139.9568,0,0,0
7545,53.42523,129.9621,0,1,0
6994,48.91992,159.9794,1,0,0
289,12.75609778,117.439154,0,1,0
4836,7.579944,220.1478,0,1,1
9026,59.48026,202.65,1,1,0
6076,68.5356,117.5015,0,0,1
2609,13.75426,277.6375,0,1,1
2776,8.100668,182.4433,0,1,0
539,3.564836875,119.989722,0,0,1
8856,69.74686,242.6106,0,0,0
4086,2.779089,277.6513,0,0,0
4690,6.264945,134.9509,0,1,0
5425,65.52605,152.5104,1,0,1
382,16.8000196,245.145743,0,0,0
413,11.32083915,194.958118,1,1,0
5325,67.24986,144.9607,0,1,0
2489,15.92001,200.1185,0,1,1
6169,56.53318,255.1555,0,1,0
7501,65.27324,252.6378,0,1,0
2562,18.81683,184.9647,0,0,1
1890,9.727742106,200.132293,0,0,0
5015,63.14574,127.4887,0,1,0
8901,47.40118,142.4993,1,1,0
5734,71.02256,104.9781,1,1,0
4897,17.55118,114.9509,0,0,0
633,14.28414317,220.132293,1,0,0
4720,4.685087,217.484,0,0,0
4928,17.5331,222.6654,0,0,1
428,18.46162568,152.479779,0,0,0
5298,63.77494,124.9643,0,1,1
1139,4.153793775,242.610632,0,0,0
6739,58.75091,112.4551,0,0,0
6601,56.24277,242.6281,0,1,0
8896,64.25764,137.5165,0,1,1
7121,53.66352,172.4555,0,0,0
1755,6.805071944,124.964303,0,1,1
6062,45.58687,184.967,1,0,1
9281,70.95851,172.4404,0,1,0
7013,56.50306,217.4725,0,0,1
3564,9.38783,172.5104,0,0,1
9902,49.76373,164.9889,0,0,1
4054,11.44954,265.1283,0,0,0
3005,1.868309,245.1457,0,0,0
3457,11.84721,172.4624,1,0,0
4930,2.488097,207.6386,0,0,0
4821,1.116305,184.9634,0,1,0
7439,53.13301,220.1615,0,0,0
6550,52.55226,222.6143,0,0,1
6722,62.60334,177.4945,0,0,1
8780,60.72007,192.4885,0,0,1
4682,7.820202,230.1344,0,0,0
5595,41.58309,194.9882,0,1,0
8461,68.45528,240.1149,0,0,0
2491,4.847411,147.4738,1,0,0
1684,7.355635728,142.500692,0,1,1
8293,64.37488,177.6508,0,1,0
3976,9.104003,220.1185,0,1,1
7843,65.9436,182.4762,1,1,1
5963,70.35146,114.9728,0,1,0
8870,37.90754,139.9875,1,1,1
7708,60.1778,102.4746,0,0,0
5109,42.73326,142.4689,0,1,1
4833,15.06895,175.1331,0,1,0
5493,63.04335,182.4608,0,1,0
1678,6.525380768,179.965581,0,0,1
3924,4.066843,154.9755,1,0,0
4202,2.885895,137.4836,0,0,0
8235,47.37824,149.9621,0,1,0
1314,11.03162791,172.455519,0,1,0
1966,10.98734966,247.664655,0,1,1
2646,16.93745,137.4686,0,0,0
4863,12.9765,149.9598,0,0,0
8064,40.82315,197.6288,0,1,0
4639,3.171487,194.9581,0,1,0
5498,70.72564,220.1185,0,0,1
6799,64.79346,242.6143,1,1,1
796,2.179548523,220.114868,0,0,0
9806,65.54203,182.4653,0,1,0
3449,9.62756,129.9926,0,1,1
6671,46.22292,212.6695,0,0,0
1304,15.59096202,127.473844,0,1,0
3922,8.931572,114.9976,0,1,0
4852,5.695207,139.965,0,0,0
9622,58.18819,222.6326,0,0,0
2281,7.755991,242.6326,0,1,0
7474,64.50684,149.9621,0,1,0
3306,4.189207,137.4616,1,0,0
4614,2.987316,214.9663,0,0,0
841,17.71637154,149.959755,0,0,0
6276,51.42362,104.9629,0,0,0
4919,4.64085,144.9889,1,0,1
8726,70.33975,162.4676,0,0,0
7060,68.21625,177.4945,0,1,1
4840,9.187823,179.9656,1,1,1
563,5.204111135,147.456419,0,1,0
2357,2.225465,144.9607,1,1,0
9731,65.39241,137.4684,0,1,0
1990,6.217715978,255.155493,0,0,0
4601,8.093081,129.9483,0,0,1
5686,68.29684,179.9794,0,0,0
391,15.35762157,262.610632,0,1,0
6780,49.65691,207.6094,1,0,0
7987,62.86179,204.961,0,1,0
2598,7.617535,159.9656,1,1,1
7099,44.14519,172.4567,0,0,1
1386,10.08691319,124.964303,0,0,1
2852,12.86853,169.9671,0,0,0
7859,41.3275,287.6427,1,0,1
9218,71.59806,207.4811,1,1,0
8578,66.82313,137.4978,0,1,0
3088,20.72068,92.45514,0,1,0
3927,4.422442,127.475,0,0,1
2846,8.0239,157.4698,0,1,1
3476,10.89627,204.961,0,1,0
1267,22.71649048,184.971516,0,0,1
8628,59.33067,169.9741,0,1,0
8645,62.80581,137.4686,0,0,0
7692,60.45619,232.624,0,0,1
9272,62.44603,169.9741,0,1,0
7044,41.63772,127.4601,1,0,1
4304,4.661936,127.4421,0,0,0
7144,63.56516,182.4676,0,1,0
2565,9.817033,127.4887,1,0,0
6806,45.12287,194.9768,0,0,1
4509,4.343093,139.9349,0,0,0
5482,67.31834,114.9728,0,1,0
2727,7.650642,117.4872,1,1,1
3,17.08722662,119.95684,1,1,0
5369,50.58329,117.4686,0,0,0
7388,61.52081,174.9699,0,1,1
5443,70.78918,104.9643,0,1,1
5198,67.20907,255.1336,1,1,0
889,1.79772408,152.509013,1,0,0
3131,2.123318,172.4555,0,0,0
4500,7.521969,192.4404,1,1,0
1993,3.99171522,185.007692,1,0,0
7776,42.73824,202.65,0,0,0
1393,2.619468979,162.468917,0,0,1
826,3.831221517,207.481057,0,1,0
5636,58.05485,124.9643,0,0,1
7046,60.2958,197.4725,1,0,1
6398,47.17599,127.4421,0,0,0
8729,71.12475,179.9794,0,0,0
8169,56.36817,182.4538,0,0,1
8606,49.98309,114.9658,0,0,0
593,3.775528995,114.972827,0,0,0
794,4.933319572,204.963371,0,1,0
7974,46.68593,192.4404,0,1,0
5653,41.94323,140.0013,0,0,0
9549,69.19621,172.4624,1,0,0
2407,17.76511,162.4818,0,1,0
835,1.532973151,220.132293,0,1,0
754,6.343374736,245.145743,0,0,0
8837,68.20321,139.9678,0,0,1
4049,3.319565,174.9882,0,0,0
2765,6.246939,179.9476,0,1,0
5535,56.54286,140.0049,1,1,1
673,15.92219451,255.155493,0,1,0
9003,59.6293,187.656,0,1,0
2525,18.96848,179.9656,0,0,1
315,12.4767812,139.965008,0,1,0
1107,7.522520984,149.97755,0,0,1
3192,6.735348,177.4945,0,0,1
2682,7.238006,154.9618,1,0,1
415,5.2551003,200.165175,0,1,1
4280,8.06514,144.9607,0,1,0
7795,54.79811,182.4762,0,0,1
1169,3.816472249,152.44408,1,0,1
7171,63.93709,129.995,0,0,1
8653,67.5746,207.4673,0,1,1
4140,4.984488,162.4608,0,1,0
9560,65.52213,197.4725,0,0,1
8531,68.70194,147.4601,0,0,1
5130,60.38138,162.4526,1,0,0
1973,11.23691953,164.978458,0,1,0
6544,56.69865,187.4847,0,0,1
4291,6.602711,200.1185,1,1,1
6996,47.12803,175.1331,0,1,0
2831,10.75614,117.472,1,0,1
9531,52.38371,214.9663,0,0,0
8742,60.21411,159.965,0,1,0
4356,31.81602,129.9763,0,0,0
8002,70.11749,139.983,0,0,1
4115,9.710957,139.9678,0,1,1
3617,5.855481,104.9643,0,1,1
5361,54.10768,149.9776,0,1,1
8629,65.89761,114.9728,0,1,0
1603,2.731606393,157.469817,0,0,1
8601,59.16197,182.4608,1,0,0
9846,49.89893,172.5034,0,1,1
3544,10.6052,162.497,0,1,0
8739,62.86571,267.6427,0,1,1
9008,68.86595,117.4872,0,1,1
7531,70.67216,172.4624,0,1,0
3847,10.42906,107.4958,0,1,0
7410,49.99506,124.9607,1,1,0
3792,10.92044,149.9378,0,1,0
5469,61.3125,152.5022,0,0,0
7646,70.27281,137.4392,0,0,0
3375,18.11168,182.4676,0,1,0
5373,62.82387,192.4567,0,0,1
2312,6.816014,257.6375,0,1,1
3000,7.916586,162.5005,0,0,1
5980,67.28766,182.4833,0,0,1
1573,5.784022533,112.455141,0,0,0
2870,3.612294,149.9447,0,1,0
1643,12.30462572,215.159141,1,0,1
904,11.58317216,134.980139,0,1,0
1523,4.089399488,139.981577,0,0,0
2978,8.509962,124.9781,0,0,0
7752,64.57182,235.1591,0,1,1
4302,12.69881,174.9755,0,0,0
3947,13.25185,139.983,0,0,1
9135,58.96026,162.497,0,1,0
5276,68.84751,255.1417,1,0,1
6214,54.03406,127.4738,0,1,0
2000,10.50826,242.6573,0,1,0
5820,66.70369,137.4684,0,1,0
9725,53.42526,162.4538,1,0,1
9133,66.67389,235.1417,0,1,1
5890,46.55143,129.9621,0,1,0
3097,19.77218,137.4872,1,1,1
1859,20.40555252,242.657291,0,0,0
6256,71.44432,202.4433,0,0,0
6433,58.7517,182.49,0,1,0
6350,45.26675,207.4811,0,0,0
4638,13.16047,104.9923,0,0,0
4306,7.633263,152.4555,0,1,0
36,3.312991809,229.993134,0,0,1
9168,55.70433,142.4827,0,1,0
2205,6.17382,194.9744,0,0,1
2028,11.38469,275.1336,0,1,0
1348,9.31669305,162.471255,1,0,1
9617,49.57035,240.1149,0,0,0
276,9.532523799,137.439154,0,0,0
9706,63.80541,182.4608,0,0,0
1538,8.447638937,197.48762,0,1,1
464,3.179043613,182.45383,1,1,1
807,8.360649713,92.455141,0,1,0
7145,62.82563,147.4738,0,1,0
6227,67.13541,225.1457,0,1,0
7212,65.80077,139.965,0,1,0
4014,2.068518,194.9663,0,1,0
8973,65.33904,275.1336,0,0,0
5236,59.59391,172.4848,0,1,0
6391,63.28097,114.9728,0,0,0
3513,5.73054,92.5018,0,1,0
8066,60.49154,190.127,0,0,0
6566,38.34208,204.9496,1,0,1
2117,5.003409,197.6288,1,0,0
5116,53.61316,147.5031,0,0,0
4096,11.36049,172.4742,0,1,1
9464,69.48387,184.9715,0,1,1
4893,4.484822,104.9643,0,0,1
3935,8.30949,202.4433,0,0,0
6711,58.5543,132.5127,0,0,1
7528,45.12504,222.6143,0,1,1
6775,66.3883,172.4624,0,0,0
3129,2.048055,235.1591,0,1,1
7764,67.78586,104.9923,0,0,0
5257,54.11264,270.1604,0,0,1
2563,18.01018,167.4564,1,0,0
7725,62.98803,192.4705,0,0,0
4532,10.65198,232.624,1,1,1
2634,2.599617,149.9913,0,0,0
6612,63.27825,159.9476,0,0,0
1736,14.10031907,255.119794,1,1,1
4378,11.32663,127.4887,0,0,0
9321,67.26027,257.6549,0,0,1
2616,29.95876,255.1417,0,0,1
3879,9.213435,255.1417,0,0,1
6495,70.44254,232.6228,1,0,0
7392,61.95264,127.4958,0,0,0
112,3.174571918,159.951231,0,0,1
2332,8.970035,245.147,0,0,1
1371,15.26657624,204.979684,0,0,1
1561,9.300517617,257.651257,0,1,0
9290,68.07527,179.9476,0,1,0
609,4.440328327,172.440432,0,1,0
270,2.009542213,194.974431,0,0,1
7542,49.61348,149.9621,0,1,0
1145,8.417226873,95.005709,0,0,1
8501,49.22149,152.4624,0,1,0
5638,71.93174,129.9915,1,1,0
17,2.303331273,202.682861,0,1,1
7440,58.79677,124.9643,0,0,1
4203,19.48432,207.6094,0,0,0
8012,68.78508,139.9349,1,0,0
2666,6.71156,255.1665,0,0,1
8525,62.59584,184.9785,0,1,0
2386,2.096411,114.9728,1,0,0
2996,2.1782,152.4624,0,0,0
8663,65.351,159.9642,0,0,0
1142,13.98469679,235.188375,0,0,1
1796,14.42671843,235.137219,0,0,1
6986,50.64337,235.1417,0,0,1
8465,71.24754,139.9979,0,0,1
4590,17.38432,174.9744,1,0,1
4281,3.30098,114.9658,0,1,0
615,3.149071183,149.962093,0,1,0
7617,63.47441,192.4705,0,1,0
687,9.428767036,232.641455,1,0,1
8104,59.9106,159.9476,0,1,0
6893,59.34372,190.127,0,1,0
155,14.25617986,220.118516,0,0,1
2458,15.4459,182.4433,0,0,0
