,population,children,age,income,outage_sec_perweek,email,contacts,Yearly_equip_failure,tenure,MonthlyCharge,DummyTechie,DummyTechSupport,DummyMale,DummyFemale,DummyNonbinary
3054,6060,1,58,61541.53,8.128102,18,2,0,3.678847,79.97886,0,0,0,1,0
2503,845,2,75,14741.19,7.832718,10,1,1,19.14656,169.9447,1,0,0,1,0
5901,59482,0,67,35827.4,17.74581,14,2,1,70.73486,154.9618,0,1,0,1,0
660,20586,1,65,47738.37,11.284594,11,1,0,5.991017375,214.966286,1,0,1,0,0
135,34,1,46,30663.52,7.157580014,12,0,0,8.447988841,179.979358,0,0,1,0,0
7886,4066,0,51,61269.37,6.938827,13,0,0,53.06052,242.6435,0,1,0,1,0
1463,5342,4,27,34035.83,15.75142268,10,2,0,3.507044017,129.948316,0,1,1,0,0
7075,29516,8,29,26894.62,9.850004,11,0,1,59.11522,139.9875,0,1,1,0,0
4136,13920,3,41,43886.72,13.93891,11,1,0,5.325642,95.01949,0,0,1,0,0
1876,303,1,81,9582.53,12.34162424,10,1,0,2.153167182,275.119794,1,1,1,0,0
4936,14801,0,78,8086.98,14.11524,8,1,0,9.060452,139.965,0,0,0,1,0
1642,35457,2,59,83382.41,15.04128691,14,2,0,5.070551439,182.460772,0,0,0,1,0
8154,26838,1,69,21963.27,5.218632,18,1,1,65.66053,202.6362,1,1,0,1,0
7698,356,1,22,93551.94,7.152564,11,1,0,71.37419,187.6422,0,1,1,0,0
7941,1124,1,37,11320.55,9.650912,9,0,2,62.20392,174.9768,0,1,0,1,0
1074,17452,3,73,19146.42,10.51064826,12,0,1,4.898445616,187.609354,0,0,0,1,0
8215,11188,3,69,95360.44,14.90809,17,0,0,63.79124,220.1323,1,0,1,0,0
6267,13017,0,41,22856.17,10.99992,13,1,0,66.88132,172.4579,0,0,1,0,0
4799,630,0,68,5540.89,8.484833,11,0,0,15.62643,202.4433,1,0,1,0,0
8949,1445,4,27,60053.46,6.620739,7,0,0,61.12237,267.6647,0,1,1,0,0
4689,1938,4,63,2606.74,14.8463,9,0,1,3.422801,164.9853,1,0,1,0,0
9091,10045,1,27,66840.39,11.76937,11,0,0,62.23643,187.4811,0,0,1,0,0
6783,20543,4,29,48257.2,13.29045,12,2,0,49.27633,255.1372,0,1,1,0,0
128,821,0,52,36240.81,9.173739977,14,0,1,4.171044392,120.004928,0,1,1,0,0
8722,788,0,29,29321.25,6.961508,15,2,1,59.94097,124.9781,0,0,1,0,0
7326,1312,1,89,13219.33,5.341231,10,1,0,49.61909,265.147,0,1,1,0,0
8342,39,1,89,28658.87,13.26656,4,4,1,70.77468,169.9378,0,0,1,0,0
7195,31860,1,46,32123.33,11.32285,12,1,1,54.26701,162.447,0,1,0,1,0
7170,1640,1,29,10374.35,9.038699,14,0,0,63.84205,159.9656,0,1,0,1,0
671,798,1,60,43636.68,8.670379621,11,1,0,7.279044337,159.994242,0,0,0,1,0
3668,1238,2,23,31991.43,10.94084,10,0,0,2.912281,137.4686,0,0,0,1,0
2444,6428,1,73,35143.78,10.43682,10,1,0,9.248419,242.6106,0,0,1,0,0
1024,2247,7,41,25312.29,8.98242621,13,0,0,18.33393114,129.977753,1,1,0,1,0
5785,4005,7,89,12747.26,8.458751,12,3,1,61.75654,102.4746,0,0,0,1,0
118,4210,3,61,64222.21,5.785085772,16,1,1,7.120096363,127.442069,0,0,1,0,0
146,828,1,74,48715.53,11.9664542,17,1,0,3.180102025,210.138,0,1,0,0,1
9163,7218,1,82,83813.21,13.33731,9,1,0,39.62761,194.9768,0,1,1,0,0
3421,26358,1,61,26989.82,14.25237,10,1,0,6.671684,129.9763,0,0,0,0,1
9199,4900,0,48,27065.58,9.166549,8,1,0,48.61807,207.6094,0,0,0,1,0
929,28275,0,18,29810.9,8.159988366,11,0,0,2.729451922,152.510442,0,1,0,0,1
4465,16371,3,31,33568.24,5.229478,13,1,0,15.85774,149.989,0,0,0,1,0
5967,5602,4,85,20302.73,13.72841,9,0,0,47.22872,172.4555,0,0,1,0,0
6622,1231,2,30,24105.02,11.98229,11,0,0,65.62722,172.4624,0,0,1,0,0
5563,829,1,43,76301.97,9.058356,17,3,0,69.05558,222.6143,0,1,1,0,0
6059,82,1,18,24495.35,11.0488,12,0,0,64.20616,112.4551,1,0,0,1,0
1797,22849,8,20,37741.16,9.961483356,10,1,0,16.11472911,92.455141,0,0,1,0,0
6157,33626,3,65,39713.66,11.02239,10,1,0,60.16638,149.9598,0,0,0,1,0
9653,6190,4,33,32917.33,10.1041,13,1,0,64.25108,147.4564,1,0,0,1,0
3058,2845,0,63,34127.24,13.31608,14,3,0,7.296904,164.967,0,1,0,1,0
3983,1117,2,42,67376.63,15.74148,11,0,0,7.62689,179.9794,0,0,0,1,0
7529,22202,2,80,37333.83,9.36573,16,3,1,50.65407,270.1604,0,1,0,1,0
6127,3636,3,49,5666.72,13.62609,13,1,0,43.51717,147.4421,0,0,0,0,1
4791,3139,2,56,44499.17,11.21058,12,0,0,4.320048,194.9663,0,0,0,1,0
395,40,4,34,37773.19,12.69711858,12,1,1,8.951793883,104.964303,0,1,1,0,0
3324,16630,2,49,3834.42,11.76045,17,1,3,17.54953,207.4754,0,1,0,1,0
39,2123,1,72,50336.5,7.972937227,10,1,1,16.04202196,147.473844,0,0,1,0,0
7011,256,1,80,25262.27,13.48689,15,1,0,66.62886,225.1457,0,0,0,1,0
8929,21130,1,48,52772.29,7.669681,5,0,0,42.47353,242.6106,0,0,0,1,0
736,13809,2,81,48226.58,6.164653674,8,0,0,4.803306414,220.118516,0,1,1,0,0
9474,48969,1,76,55843.59,8.279436,15,1,0,56.22378,129.9483,0,1,0,1,0
937,321,2,44,18073.86,8.606588238,8,1,0,4.906579535,115.002061,0,0,1,0,0
6163,203,3,33,27751.19,11.38655,14,2,0,55.28091,169.9671,0,0,0,1,0
6206,1141,1,49,14235.87,6.536395,16,2,0,56.73689,149.9621,0,0,1,0,0
3101,618,4,75,29712.43,5.453667,15,1,0,10.31129,179.9794,0,0,0,0,1
8162,11850,2,73,45926.27,6.594636,13,1,1,61.06693,162.4538,0,1,0,1,0
1153,7290,7,70,27430.39,9.919678232,11,0,1,7.077999389,154.975543,0,0,1,0,0
3893,1033,8,85,25231.4,12.48017,9,1,0,3.657847,197.6288,0,0,0,1,0
4304,32029,4,89,61571.39,6.001994,16,0,1,4.661936,127.4421,0,0,0,1,0
6801,1815,1,39,23537.87,5.640345,14,2,0,56.8397,172.4705,0,0,0,1,0
3142,27661,1,42,39158.11,11.87073,14,2,0,12.03278,169.9741,0,0,0,1,0
4983,2349,1,54,54875.71,17.82932,15,1,1,16.60248,172.4555,0,0,1,0,0
9630,7272,0,79,42180.72,9.550056,18,2,1,64.00501,124.9643,0,1,1,0,0
4055,321,7,59,45395.08,7.659602,10,1,0,12.51669,270.1604,0,1,0,1,0
4702,8419,2,29,38159.22,4.460194,10,2,1,11.739,225.1457,0,0,0,1,0
3841,46418,5,41,50083.6,11.1957,14,2,2,9.742042,230.1344,0,0,1,0,0
4674,1909,0,57,29448.24,7.829908,14,1,2,7.600934,235.1372,0,1,1,0,0
3510,26473,2,52,4048.78,10.85527,19,1,0,3.155188,242.6143,0,1,1,0,0
3515,653,1,69,20297.39,11.52687,11,0,0,4.444135,139.9349,0,0,1,0,0
258,671,3,38,54349.75,14.04748759,21,0,1,6.73327535,114.997564,1,0,0,0,1
4704,2349,4,72,82818.2,8.884019,16,1,0,12.53901,217.484,0,0,1,0,0
5664,630,1,41,25377.95,7.175155,9,0,1,54.8774,149.9378,0,0,1,0,0
552,4030,3,25,77622.97,6.464103552,6,1,1,20.44846104,225.131966,0,1,1,0,0
9787,9145,1,73,55444.24,11.17666,8,0,0,60.95606,137.4978,0,0,0,1,0
3687,24296,1,39,24654.14,17.99204,14,2,1,9.47414,137.4872,0,1,1,0,0
8133,110,8,71,29226.84,7.627174,15,1,0,49.39534,165.0182,0,1,0,1,0
3184,12846,1,69,25891.09,6.564067,9,0,0,13.51008,204.9797,1,1,0,1,0
3480,49271,2,38,62026.58,11.16644,11,1,1,18.08688,147.4601,0,1,0,1,0
1317,1826,2,49,26569.81,10.43343891,10,2,1,9.22316707,94.972827,1,0,0,1,0
4082,35952,2,50,20655.49,6.544083,18,1,0,1.690026,162.4608,0,0,1,0,0
4670,203,4,75,16787.14,8.38306,11,0,0,5.833919,159.9656,0,1,0,1,0
3185,40063,3,70,5919.03,11.66989,14,2,0,16.27138,149.9598,0,0,1,0,0
8853,5762,0,77,102702.5,9.444254,11,2,1,71.75497,162.4538,0,1,0,1,0
1979,1144,0,35,33748.05,14.00503607,13,1,1,14.7212152,169.967067,0,0,0,1,0
2854,22127,3,65,34421.07,9.974199,16,3,0,4.424083,245.1612,0,1,1,0,0
8115,3817,1,73,14181.4,9.847624,12,2,1,57.16367,265.1283,0,0,0,1,0
7979,1089,3,27,16276.54,14.7633,8,2,0,59.9904,229.9931,0,1,0,1,0
4771,8611,3,58,9245.84,8.308287,8,0,1,12.28997,130.0064,0,0,0,1,0
8308,1570,0,53,17413.73,13.05714,11,1,0,67.23058,187.6094,0,0,0,1,0
7643,3139,1,60,49740.72,4.45179,11,0,0,50.89092,175.1331,0,0,0,1,0
7475,428,1,37,46014.14,9.462504,12,1,1,67.69622,220.1185,0,1,0,1,0
825,1516,3,37,35223.63,7.647106164,7,0,2,6.492246879,154.975543,1,0,0,1,0
1756,2034,0,60,19990.22,4.843884364,14,2,1,7.712199324,222.660939,0,1,0,1,0
1982,918,0,82,17105.07,8.556630945,7,0,0,24.77325806,179.947583,0,0,1,0,0
9244,16974,5,32,41512.12,12.47085,9,0,0,70.48211,179.9656,0,1,0,1,0
4469,1992,7,42,33338.52,12.58951,10,1,0,4.419844,149.9621,0,0,1,0,0
7992,1551,1,42,90756.87,8.306153,10,2,0,65.50762,242.6281,0,0,0,1,0
4672,42979,1,36,40437.45,9.928535,12,2,1,10.61246,167.4564,0,0,1,0,0
7753,218,8,23,57725.74,9.142434,9,2,0,66.49211,149.9378,0,0,1,0,0
7100,32929,0,39,18759.25,11.73,12,2,0,54.23845,125.0073,0,0,1,0,0
1453,2106,9,30,106608.35,13.29635151,14,0,0,10.46452162,147.473844,0,0,0,1,0
1242,271,3,22,32974.25,7.641160647,7,1,0,15.16346403,139.986074,0,0,0,1,0
5183,68128,3,54,12520.32,11.35495,12,0,1,52.62121,172.4404,1,0,1,0,0
1816,1081,1,25,12234.89,9.116878941,13,1,1,7.179893502,134.950905,0,0,0,1,0
9842,912,4,49,56408.34,6.941927,12,1,0,46.0622,152.4579,0,0,1,0,0
849,24615,2,27,22864.34,12.50317843,11,0,1,4.313377262,149.984492,0,0,0,1,0
5308,192,0,70,17199.86,12.16386,14,1,1,54.7128,149.9915,0,0,0,1,0
5804,4889,3,56,17014.29,11.80986,10,0,0,69.74139,149.9598,0,0,0,1,0
112,15383,0,63,25381.66,10.26646787,10,1,0,3.174571918,159.951231,0,1,0,1,0
564,7216,1,43,54674.22,9.311560353,14,3,0,1.375013189,134.950905,0,0,1,0,0
2152,38787,1,25,4855.88,17.03765,11,1,1,4.749684,124.9607,1,0,0,1,0
5973,35702,4,22,24461.27,11.07967,18,0,0,63.43072,149.9776,0,1,0,1,0
6579,250,6,60,15659.82,6.060003,11,0,1,62.03561,172.4441,0,1,0,1,0
3477,1551,2,53,11673.7,15.51193,15,2,1,5.481792,184.9853,1,0,1,0,0
1384,754,3,37,31781.03,9.016531101,11,0,0,1.67735795,159.951231,0,1,0,1,0
1836,9102,1,45,19224.29,10.38217336,5,1,0,11.34130832,222.649979,0,0,1,0,0
4531,44103,9,61,35831.39,9.16108,9,0,1,8.652909,142.4526,0,0,1,0,0
8443,2098,1,19,36574.47,9.897425,19,1,0,55.89461,192.4885,1,1,1,0,0
1999,19540,0,56,23805.49,7.625104,12,0,0,10.28304,150.0208,0,0,0,1,0
9613,5590,0,26,67402.55,12.0016,10,0,1,62.29043,114.9838,0,1,0,1,0
2415,32653,1,68,98298.22,7.11372,13,0,0,8.440774,114.9838,0,1,1,0,0
8705,210,0,18,22871.51,15.76081,11,0,0,52.38257,192.4705,0,0,1,0,0
4462,4455,7,62,37029.52,13.04395,8,1,1,1.871066,215.1591,0,1,0,1,0
4745,2789,4,56,66989.79,13.3593,13,0,1,13.85859,230.1344,0,0,1,0,0
3568,3503,4,43,90112.25,10.66691,15,1,0,8.631838,184.961,0,0,1,0,0
3524,2835,8,62,67893.56,6.267459,12,1,1,18.34717,192.4705,0,0,0,1,0
6345,4825,6,74,48852.05,6.126329,9,1,4,39.93768,172.4579,0,0,1,0,0
1611,24494,0,23,61106.43,9.39206185,14,3,1,4.448210386,104.962874,0,0,1,0,0
5123,5600,4,68,49842.25,10.92606,14,1,0,69.71458,142.5007,0,1,0,1,0
4219,183,0,24,38136.49,11.94896,19,0,0,8.11277,174.991,0,1,0,1,0
8183,2520,0,85,22211.67,9.321006,9,4,0,64.11367,200.1465,0,0,0,1,0
103,19904,2,25,49158.49,10.24782033,9,1,0,17.22596021,169.937833,0,0,1,0,0
2463,10873,6,49,48414.97,12.9317,15,1,0,17.84058,140.0013,0,0,1,0,0
9460,25134,0,48,13948.3,15.89345,13,0,0,57.25068,134.9801,1,0,1,0,0
7829,15436,2,18,9037.43,6.715701,15,2,1,64.22099,149.9845,0,0,1,0,0
1148,16488,3,67,50109.93,11.98080538,6,1,0,8.889790813,202.636202,0,1,0,1,0
5109,188,2,82,35786.6,7.857338,15,1,1,42.73326,142.4689,0,1,1,0,0
5882,1879,0,88,6015.6,9.281327,19,0,0,46.55404,220.1185,1,1,1,0,0
8646,2468,0,77,25293.87,8.545651,13,1,0,43.50607,230.1051,1,0,0,1,0
2244,123,0,83,52417.3,11.16641,18,1,0,5.26283,127.4738,0,0,1,0,0
7501,1107,1,63,90795.38,14.48243,15,0,1,65.27324,252.6378,0,0,1,0,0
5145,2033,2,19,30701.55,15.024,11,0,0,63.656,197.4945,0,1,0,1,0
9268,2813,3,46,48719.4,11.49116,9,3,0,69.84899,222.6654,0,1,0,1,0
3378,38620,2,22,51198.44,7.682652,13,2,0,14.77367,137.4978,0,0,0,1,0
9556,3628,3,51,29258.96,8.898731,14,2,0,67.26145,159.965,0,0,1,0,0
254,346,0,33,49396.09,7.779622319,12,3,0,9.740709475,190.173699,0,0,1,0,0
2232,5456,4,70,16662.12,7.201032,12,1,0,4.338536,172.4404,0,0,1,0,0
1393,109,0,24,13935.17,12.24888394,15,1,0,2.619468979,162.468917,0,1,0,1,0
1537,1491,0,22,29803.77,2.533696725,15,1,0,2.067992783,119.95684,0,0,1,0,0
4039,188,1,49,54101.82,7.708801,13,0,0,15.85633,167.4847,0,1,0,1,0
7187,3951,2,84,22680.7,11.65731,13,1,2,62.27403,202.6362,1,1,0,1,0
2616,274,1,41,54507.42,6.322552,9,2,0,29.95876,255.1417,0,1,0,1,0
3516,10243,3,58,142086.1,10.47288,9,1,0,22.97518,179.9656,0,1,1,0,0
2809,217,0,34,10092.3,8.528837,12,0,0,11.71559,119.9897,0,1,0,1,0
2189,398,1,43,9011.25,10.45334,12,4,0,4.275019,184.9853,1,0,0,1,0
410,18731,4,22,9729.44,11.7174619,16,1,0,3.778575882,184.979684,0,1,0,1,0
7919,12562,1,81,89310.12,6.188606,11,0,1,58.42342,134.9509,0,0,0,1,0
3993,69,0,70,30328.46,9.920573,12,0,1,5.595446,147.4421,0,0,1,0,0
1341,26340,3,39,45244.57,11.5455462,12,4,0,8.637184433,255.155493,0,0,1,0,0
7424,1032,2,28,25214.35,6.821288,15,0,0,68.86725,137.4392,0,0,1,0,0
8190,1121,2,65,29315.85,7.238963,14,0,1,67.27889,232.6707,0,1,0,1,0
3397,705,2,22,159113.5,8.807502,9,1,0,7.557333,204.9634,0,0,1,0,0
1705,813,2,21,51419.56,8.11725589,9,0,0,16.37219797,184.967019,0,1,0,1,0
2665,148,9,21,33765.05,7.328353,11,2,1,2.82818,182.49,1,0,1,0,0
9944,0,0,85,46731.01,13.68878,9,0,0,59.85298,172.4742,0,1,1,0,0
3202,15603,0,84,36779.84,10.03056,14,1,1,3.83138,162.5007,0,1,1,0,0
2274,72332,0,78,79369.7,9.462517,14,3,0,10.91296,152.4579,1,0,0,1,0
7851,8335,0,37,6556.37,13.39001,15,3,1,64.62103,227.4754,0,1,0,1,0
9252,8913,0,20,20825.08,12.2879,11,1,0,61.10374,220.1149,0,0,0,0,1
363,20450,1,33,65187.42,9.826229752,13,2,0,12.29558653,159.965008,0,0,0,1,0
3157,4704,2,86,13631.29,10.70974,14,2,0,3.589597,287.6427,0,1,1,0,0
2286,566,2,74,26838.78,10.74227,7,0,0,9.049865,194.9992,0,1,1,0,0
9930,15391,0,48,33316.37,13.64283,7,2,1,61.46622,139.9979,0,1,1,0,0
5191,4083,1,20,25167.86,12.43508,13,2,1,63.05897,255.1372,0,1,0,1,0
77,2193,1,50,74794.84,7.442789019,10,2,1,20.13981517,149.937833,0,0,1,0,0
6850,8769,1,74,33470.72,13.39296,12,1,1,61.18991,182.4676,0,0,1,0,0
6106,2357,3,72,27744.81,13.90534,10,2,1,62.77848,159.9349,0,0,0,1,0
4365,217,1,40,44309.72,10.93373,16,1,0,7.539374,187.4673,0,1,0,1,0
6372,1507,1,57,47658.35,12.01031,5,1,0,62.88109,137.4684,0,0,1,0,0
2177,99,0,46,24728.28,9.452414,10,1,1,6.739405,245.175,0,0,0,1,0
9789,929,1,36,10530.09,12.52296,13,0,0,51.63569,152.4441,0,1,0,1,0
5104,30228,0,20,48067.5,11.11844,12,3,0,55.2092,182.4676,0,0,1,0,0
3671,4555,4,35,29179.15,7.449366,13,0,0,3.911083,172.4848,0,0,1,0,0
6890,890,1,33,43012.79,8.915991,13,4,0,68.32356,192.4567,0,1,0,1,0
4311,8761,1,79,31063.83,8.289713,16,0,0,3.260154,255.1555,0,0,0,1,0
9869,1265,6,26,42585.62,6.722832,10,0,0,41.72903,165.0182,0,1,0,1,0
707,671,3,80,16852.05,8.824004704,14,0,0,3.520675631,172.457857,0,0,1,0,0
9821,40014,0,89,28966.67,12.32784,17,2,0,56.4945,207.6094,0,0,0,1,0
770,13245,2,72,27581.84,10.58136361,15,2,1,2.279259145,212.641455,0,1,0,0,1
3972,12918,9,21,29973.85,10.3827,10,1,0,11.98109,222.65,0,0,0,1,0
1481,1562,0,33,8888.06,10.35503587,15,1,0,7.154371452,217.483972,0,0,0,1,0
56,46869,1,73,82634.86,8.387624096,11,0,1,9.563362997,114.950905,0,0,1,0,0
6422,1271,0,57,13948.49,11.96174,9,0,1,67.77528,210.127,0,0,1,0,0
425,584,7,61,86453.08,9.202197695,20,1,0,7.218752772,230.105118,0,0,0,1,0
6918,27618,2,44,22827.74,5.802821,12,3,1,66.005,147.4421,0,0,1,0,0
5470,9542,1,31,44761.66,16.16919,12,0,2,60.25968,137.4392,1,0,1,0,0
3519,16760,2,36,51493.25,11.73921,10,1,0,3.158254,187.6422,0,1,0,1,0
3013,63,1,39,44779.1,6.280831,14,1,0,9.539097,255.1336,0,0,0,1,0
8632,25150,1,40,23806.77,10.78835,10,1,0,46.65167,184.9939,0,1,0,1,0
9513,215,2,62,27419.68,11.95052,11,1,1,48.24148,187.6422,1,1,1,0,0
852,3052,9,23,4064.62,8.461468748,17,0,0,4.784582646,129.994975,0,1,0,1,0
5015,1246,0,56,24238.16,14.22653,4,0,0,63.14574,127.4887,0,0,1,0,0
7763,11342,0,58,14493.87,9.933942,11,1,1,66.80803,192.4567,0,1,0,1,0
3570,6108,1,62,22267.09,9.686691,13,0,0,10.8378,125.0073,0,0,1,0,0
9312,2967,6,69,63433.58,6.542626,16,3,0,66.48285,144.9607,0,0,1,0,0
7552,588,1,88,16493.86,8.091618,14,1,1,60.29081,112.4551,0,0,0,1,0
5796,166,3,75,43085.55,12.32892,18,1,0,47.99043,175.1331,0,0,1,0,0
4675,213,0,75,32910.92,8.955689,16,2,0,14.28503,114.9728,0,0,1,0,0
3878,20269,1,33,34945.56,6.281176,9,2,0,31.44123,214.9663,0,0,0,1,0
8345,4389,1,49,11267.89,6.764861,11,1,2,63.71082,117.4686,0,0,0,1,0
8353,1046,2,25,23449.18,9.889813,17,1,1,48.03223,182.4433,0,0,1,0,0
1220,5714,0,60,41058.3,9.515742803,11,2,0,8.886360176,172.456745,0,1,0,1,0
9673,1574,1,87,31395.62,4.000136,13,1,1,65.42546,139.9816,0,0,0,1,0
5076,30697,0,24,36091.7,12.18643,10,2,1,56.35343,139.9568,0,0,0,1,0
4943,1333,0,77,28827.57,12.27876,17,3,0,3.595204,232.6228,0,0,0,1,0
2879,12327,8,52,20069.27,7.070888,16,0,1,11.52687,149.9776,0,1,1,0,0
4886,0,0,35,50391.85,9.518609,14,2,0,6.739064,252.6378,1,0,0,1,0
839,0,3,57,37119.33,5.64473528,11,0,0,4.310152224,157.483594,0,0,0,1,0
7,23144,2,30,26759.64,7.791632265,16,0,0,4.26425515,114.950905,1,0,0,1,0
636,1251,6,42,58187.53,8.645688486,12,1,1,2.684151079,139.987503,0,1,0,1,0
9074,281,1,43,38819.31,11.6564,12,1,0,61.64558,149.9621,0,0,0,1,0
9417,168,1,70,10514.57,4.773942,12,2,1,56.14325,220.1185,0,1,1,0,0
5576,23200,0,72,73130.15,9.172161,9,3,0,62.84931,102.4746,0,0,1,0,0
5936,16459,8,50,16168.56,8.434367,8,1,0,71.16283,192.4404,0,0,0,0,1
2096,12153,5,34,115414.9,10.7843,14,3,1,5.66162,172.4705,0,0,1,0,0
5112,2000,4,33,83651.89,10.7853,15,0,0,47.96609,184.9634,0,0,1,0,0
8040,46647,1,66,101307.0,11.15453,13,1,0,67.86978,154.9618,0,1,1,0,0
3314,14334,0,66,16288.42,9.475122,7,1,1,6.908158,242.6143,0,1,0,1,0
3158,57181,8,35,22294.46,16.67865,18,0,0,4.123006,190.127,0,0,1,0,0
4108,210,2,80,4289.84,11.76163,11,1,2,10.15472,182.447,1,1,0,1,0
4267,214,1,27,67600.28,8.903042,10,2,1,7.218929,217.4725,1,1,0,1,0
7768,9523,1,20,13642.51,11.82876,6,1,2,68.67008,152.4624,0,0,0,1,0
6447,1063,0,40,40204.1,12.12353,14,2,0,49.95803,172.4579,0,0,1,0,0
7687,45652,2,20,52730.55,12.01205,18,1,1,46.24205,225.1457,1,0,1,0,0
3164,33240,0,87,9302.37,9.578665,17,2,1,15.12639,197.4725,1,1,1,0,0
8069,2976,1,40,23375.97,12.34344,14,1,0,71.09348,129.9483,0,1,1,0,0
6333,641,4,75,17766.54,9.481086,10,0,0,53.06256,232.6228,0,0,0,1,0
5582,6623,2,59,26317.37,10.83154,10,0,0,62.01927,252.6378,0,0,1,0,0
5182,2395,2,28,48983.82,5.233566,12,2,0,66.13511,127.4421,0,0,0,1,0
5611,870,3,62,38691.22,14.09089,12,1,0,49.7446,152.4742,0,1,1,0,0
3478,8483,3,87,80780.17,14.93255,10,0,0,6.038648,222.6143,0,1,1,0,0
6826,11295,4,80,19743.2,12.19116,16,0,1,68.4792,164.967,0,1,1,0,0
7476,331,1,86,33294.8,8.815571,9,0,2,67.97118,134.9801,0,0,1,0,0
9265,16200,5,24,9397.93,12.5176,11,2,1,45.94768,139.983,0,1,1,0,0
2131,7862,3,31,61362.22,13.1638,12,1,1,3.543665,149.9447,1,0,0,1,0
1717,497,3,45,69222.79,15.42891992,17,0,1,6.215774391,232.62403,0,1,1,0,0
8241,166,1,45,20316.98,8.020199,12,2,0,55.29606,159.9349,0,0,0,0,1
8126,487,2,41,58162.66,14.78396,15,1,0,61.60969,187.6422,0,1,0,1,0
179,4991,0,87,27326.79,7.905333122,14,1,0,5.522376826,174.975543,0,0,0,0,1
7045,4158,4,51,57253.42,17.70257,12,0,0,63.25058,159.9476,0,0,0,1,0
3424,791,4,30,15869.36,3.015583,8,2,1,9.39804,204.9797,0,1,0,1,0
560,46,1,68,25819.56,7.298432418,12,1,0,9.306233406,245.146969,1,1,0,1,0
7994,1668,2,29,98425.53,5.646236,13,0,0,63.83868,137.4684,0,0,0,0,1
9150,844,0,54,59248.25,7.991317,9,1,0,59.40499,154.9755,0,0,0,1,0
7005,2963,0,36,30140.83,14.50243,10,1,1,66.52549,174.9755,0,0,0,1,0
1525,2800,0,18,18426.49,14.39528085,10,1,1,2.170567319,112.455141,1,0,0,1,0
1737,1397,1,69,57730.91,8.943037777,10,1,0,4.186523762,92.455141,0,0,0,1,0
957,8854,0,52,131500.47,12.40982989,16,1,1,16.66213522,220.132293,0,0,1,0,0
8237,402,1,66,16769.53,18.45023,12,0,0,44.72241,175.0062,0,1,0,1,0
4816,1770,1,68,43797.53,9.718608,12,3,0,13.63405,174.9768,0,1,0,1,0
7222,1875,3,85,48415.61,11.76632,14,1,3,69.14226,235.1591,0,1,0,1,0
5457,67053,0,89,27155.66,16.4535,17,1,1,39.01296,139.9568,0,0,1,0,0
3901,2201,6,69,44877.7,7.85726,14,0,0,13.72584,127.4738,0,0,0,1,0
4964,193,3,43,37461.71,10.95773,14,1,0,6.306379,162.4538,0,1,1,0,0
7584,6376,7,48,31739.83,5.180471,13,0,0,57.90418,124.9607,0,0,0,1,0
3160,13268,3,19,78517.82,9.566023,14,3,0,2.312021,240.1149,0,0,0,1,0
581,1627,2,50,30944.95,11.62322378,14,0,0,7.21126107,179.947583,0,0,0,1,0
7903,113,0,66,52985.04,7.899627,16,3,0,52.0997,159.9656,0,1,1,0,0
2271,4465,0,18,81110.33,11.55219,14,1,0,2.977062,139.965,0,0,0,1,0
8056,7290,1,25,15611.4,8.117138,18,2,0,60.58684,127.4586,0,0,1,0,0
1294,4993,3,53,27546.33,16.41256411,11,1,0,8.343625652,162.446995,1,1,1,0,0
8826,15762,0,22,40885.91,7.489466,10,0,1,60.31971,149.9598,0,0,0,1,0
5306,197,4,67,83791.29,11.47314,10,1,1,49.78137,169.9741,1,0,1,0,0
1229,1548,7,23,9237.79,10.62473397,13,0,1,12.74748675,159.979358,0,0,0,1,0
7181,1080,0,68,49282.33,7.138406,12,0,0,48.25936,197.4725,0,1,0,1,0
3181,12672,0,38,54832.87,12.79698,12,2,0,20.3759,149.9707,0,1,0,0,1
9864,2815,4,40,108806.6,14.16807,9,1,0,56.24607,149.9447,0,0,0,1,0
3747,5596,3,45,39804.48,4.167453,7,1,1,3.831822,257.6549,1,1,0,1,0
9116,7611,5,75,9875.52,11.23249,14,2,1,62.39405,207.6094,0,0,1,0,0
2727,1488,0,53,23117.3,5.942798,9,0,0,7.650642,117.4872,1,1,1,0,0
7363,264,8,22,10000.49,13.05148,11,2,0,59.9755,175.0048,0,0,0,1,0
837,35349,10,19,23299.98,10.09307939,16,1,1,23.956929,129.994975,0,1,0,1,0
6280,1936,1,57,75507.18,8.954105,11,0,2,59.00106,240.1149,0,0,0,1,0
9905,54413,1,30,21246.03,4.759083,15,1,0,70.53117,140.0013,0,0,1,0,0
1602,110,7,45,24686.12,7.163430764,14,1,0,3.845852341,197.472533,0,1,1,0,0
6536,952,4,45,18556.55,11.22864,15,0,0,54.78319,149.9913,0,0,0,1,0
7122,10019,2,79,35699.32,9.833881,11,0,1,48.99429,157.4836,0,0,0,1,0
5226,8230,1,73,43155.28,8.759467,13,2,1,68.3703,169.9378,1,0,0,0,1
6475,1674,3,26,5277.14,12.08255,16,0,1,66.60339,134.9509,0,0,0,1,0
8089,2153,0,20,11079.6,10.24287,4,2,1,68.22138,152.5022,0,0,0,1,0
6060,27011,0,53,12101.41,5.199803,15,2,0,48.30622,172.4441,0,1,0,1,0
4934,603,0,41,6204.51,11.15744,13,0,1,2.184299,194.9992,0,1,1,0,0
3028,6366,3,39,32221.49,9.399095,11,3,0,1.571176,159.9512,0,1,1,0,0
